symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,1154,2021-12-09,2026-07-17,89.09143569572984,168484.45292413235,24179272.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
NSPR,InspireMD Inc. Common Stock,2514,2016-07-18,2026-07-17,59.823917145346826,94460.00216007233,32900114.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
NSYS,Nortech Systems Incorporated Common Stock,2514,2016-07-18,2026-07-17,62.48305212429154,49828.50065231323,38760187.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
NTRB,Nutriband Inc. Common Stock,1202,2021-10-01,2026-07-17,62.98365431255788,72358.99722576141,37805107.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
NYXH,Nyxoah SA Ordinary Shares,1311,2021-04-28,2026-07-17,82.04712581505902,198373.9968776703,68549973.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
ODYS,Odysight.ai Inc. Common Stock,1386,2021-01-08,2026-07-17,73.82456805898975,58573.9990234375,82689973.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
OESX,"Orion Energy Systems, Inc. Common Stock",2514,2016-07-18,2026-07-17,84.66271048022395,339111.9971752167,42228456.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
OFS,OFS Capital Corporation Common Stock,2514,2016-07-18,2026-07-17,52.17922350177344,307252.00657844543,46893273.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
OKUR,"OnKure Therapeutics, Inc. Class A Common Stock",1325,2021-04-08,2026-07-17,74.00973807722478,345875.495326519,169661016.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
OKYO,OKYO Pharma Limited Ordinary Shares,1045,2022-05-17,2026-07-17,79.25326211561926,172652.5048494339,48391200.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
OMSE,OMS Energy Technologies Inc. Ordinary Shares,296,2025-05-13,2026-07-17,73.26311977492682,101740.00061750412,185076349.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PAMT,PAMT CORP Common Stock,2514,2016-07-18,2026-07-17,63.43365163865337,139256.9974899292,310797637.0,中波动,低流动性,小盘（0.3B–2B）,历史≥1年,低流动性－中波动
PHAR,"Pharming Group N.V. ADS, each representing 10 ordinary shares",1396,2020-12-23,2026-07-17,68.9002805079375,180063.9018058777,951321848.0,中波动,低流动性,小盘（0.3B–2B）,历史≥1年,低流动性－中波动
PHIO,Phio Pharmaceuticals Corp. Common Stock,2514,2016-07-18,2026-07-17,82.25577840894027,252417.99706220627,11965768.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PHUN,"Phunware, Inc. Common Stock",2441,2016-10-28,2026-07-17,52.05570305180432,345035.49961447716,43757477.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PLUR,Pluri Inc. Common Stock,2514,2016-07-18,2026-07-17,72.23686683612878,26969.999372959137,20068556.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PLUT,Plutus Financial Group Limited Ordinary Shares,363,2025-02-05,2026-07-17,59.99728052967831,21114.000129699707,45282500.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PMEC,Primech Holdings Ltd. Ordinary Shares,695,2023-10-09,2026-07-17,88.67801282587112,22802.399906516075,19938200.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PNBK,Patriot National Bancorp Inc. Common Stock,2514,2016-07-18,2026-07-17,73.8464499645898,316970.99954485893,140026886.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PODC,"PodcastOne, Inc. Common Stock",716,2023-09-08,2026-07-17,89.90861865536228,128257.4970960617,122667297.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PRPL,"Purple Innovation, Inc. Common Stock",2514,2016-07-18,2026-07-17,75.5440075772608,206534.53902816772,31574023.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PRPO,"Precipio, Inc.  Common Stock",2273,2017-06-30,2026-07-17,68.59897978591403,349904.50019836426,44040846.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
PULM,"Pulmatrix, Inc. Common Stock",2514,2016-07-18,2026-07-17,85.77007879714033,34228.499990701675,6172362.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
QRHC,Quest Resource Holding Corporation Common Stock,2514,2016-07-18,2026-07-17,81.39673460687058,68679.49944734573,28449243.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RAVE,"Rave Restaurant Group, Inc. Common Stock",2514,2016-07-18,2026-07-17,53.20192480119077,92637.99885511398,46898168.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RDIB,Reading International Inc Class B Common Stock,2514,2016-07-18,2026-07-17,86.21550722775885,30671.08502817154,204682513.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RDNW,"RideNow Group, Inc. Class B Common Stock",2376,2017-02-02,2026-07-17,90.32356378586192,276359.0042591095,229207825.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
REBN,"Reborn Coffee, Inc. Common Stock",985,2022-08-12,2026-07-17,75.27149651117205,85901.99955701828,11375635.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
REFR,Research Frontiers Incorporated Common Stock,2514,2016-07-18,2026-07-17,79.03577591250391,40586.99994087219,19037811.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RENT,"Rent the Runway, Inc. Class A Common Stock",1184,2021-10-27,2026-07-17,91.32073866237889,314897.50440120697,106133116.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
REVB,"Revelation Biosciences, Inc. Common Stock",1421,2020-11-17,2026-07-17,76.39782112040396,119512.99798488615,4611936.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RMCF,"Rocky Mountain Chocolate Factory, Inc. Common Stock",2514,2016-07-18,2026-07-17,85.12255403863267,69817.50116944313,9081827.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RMTI,"Rockwell Medical, Inc. Common Stock",2514,2016-07-18,2026-07-17,78.93354480370115,255147.00294017792,24175559.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RNXT,"RenovoRx, Inc. Common Stock",1227,2021-08-26,2026-07-17,79.88172136547767,232256.9967508316,39024280.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RPID,"Rapid Micro Biosystems, Inc. Class A Common Stock",1257,2021-07-15,2026-07-17,87.65893324327011,359118.9947605133,95570248.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
RYET,Ruanyun Edai Technology Inc. Ordinary shares,320,2025-04-08,2026-07-17,84.472641681242,44274.99852180481,38212004.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SBC,SBC Medical Group Holdings Incorporated Common Stock,955,2022-09-26,2026-07-17,57.839072586086274,182957.00269937515,316768584.0,中波动,低流动性,小盘（0.3B–2B）,历史≥1年,低流动性－中波动
SCKT,"Socket Mobile, Inc. Common Stock",2514,2016-07-18,2026-07-17,61.64859688451658,17822.49982059002,4170749.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SCOR,"comScore, Inc. Common Stock",2514,2016-07-18,2026-07-17,84.35352592116782,90801.00202560423,113051783.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SCYX,"SCYNEXIS, Inc. Common Stock",2514,2016-07-18,2026-07-17,72.3819046362175,247455.45607233047,42402505.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SDA,SunCar Technology Group Inc. Class A Ordinary Shares,1319,2021-04-16,2026-07-17,84.48602328484111,171192.00026392937,86895411.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SEED,Origin Agritech Limited Common Stock,2514,2016-07-18,2026-07-17,89.32187936431498,30566.000294685364,11924349.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SEER,"Seer, Inc. Class A Common Stock",1409,2020-12-04,2026-07-17,54.91305449434969,274476.9963026047,119309966.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SERA,"Sera Prognostics, Inc. Class A Common Stock",1257,2021-07-15,2026-07-17,77.19285653205336,102550.5007982254,80275386.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SFWL,Shengfeng Development Limited Class A Ordinary Shares,826,2023-03-31,2026-07-17,79.6706742192853,4468.500009179115,65791767.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SGRP,"SPAR Group, Inc. Common Stock",2514,2016-07-18,2026-07-17,55.38951353913335,36443.99933218956,16957798.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SHIM,Shimmick Corporation Common Stock,669,2023-11-14,2026-07-17,86.2721781938881,138021.00076675415,136144609.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SIEB,Siebert Financial Corp. Common Stock,2514,2016-07-18,2026-07-17,61.40382679784129,68394.00243759155,68780772.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SINT,"SiNtx Technologies, Inc. Common Stock",2514,2016-07-18,2026-07-17,85.21184014350477,123366.49852991104,10108632.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SLNG,"Stabilis Solutions, Inc. Common Stock",2514,2016-07-18,2026-07-17,77.48108364059567,46558.00046920776,70479981.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SMID,Smith-Midland Corporation Common Stock,2514,2016-07-18,2026-07-17,54.47476909448456,281975.009727478,151767444.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SMSI,"Smith Micro Software, Inc. Common Stock",2514,2016-07-18,2026-07-17,84.52182817068751,87030.99926233292,13238738.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SNES,"SenesTech, Inc. Common Stock",2413,2016-12-08,2026-07-17,87.48934620151722,115137.4981880188,7530865.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SNYR,Synergy CHC Corp. Common Stock,433,2024-10-23,2026-07-17,83.68483113747213,103532.7999934554,2775848.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SOTK,Sono-Tek Corporation Common Stock,2514,2016-07-18,2026-07-17,51.16566972878695,82007.9984664917,86441977.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SRTS,"Sensus Healthcare, Inc. Common Stock",2508,2016-07-26,2026-07-17,76.58045841990173,228211.99986934665,49715418.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
STKS,"The ONE Group Hospitality, Inc. Common Stock",2514,2016-07-18,2026-07-17,67.84999809520461,73666.0005569458,58551778.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SWAG,"Stran & Company, Inc. Common Stock",1175,2021-11-09,2026-07-17,79.86207762165446,96126.74889564514,39417330.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
SYPR,"Sypris Solutions, Inc. Common Stock",2514,2016-07-18,2026-07-17,81.16018705645706,135268.00297498703,41880257.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
TACT,TransAct Technologies Incorporated Common Stock,2514,2016-07-18,2026-07-17,51.56486620451386,156584.99789237976,53744939.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
TCRT,"Alaunos Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,85.18808305585624,56940.00017642975,50065399.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
TELA,"TELA Bio, Inc. Common Stock",1679,2019-11-08,2026-07-17,87.22578541406386,108080.50149679184,32724053.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
THCH,TH International Limited Ordinary shares,1344,2021-03-11,2026-07-17,68.9780652622588,10605.999994277954,59173576.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
TPCS,TechPrecision Corporation Common stock,2514,2016-07-18,2026-07-17,62.94666053769762,151031.49532079697,45912068.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
TRSG,Tungray Technologies Inc Class A Ordinary Shares,562,2024-04-19,2026-07-17,54.00866741662582,5207.399964332581,25303747.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
TULP,"Bloomia Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,71.68086818992181,14712.000370025637,16847126.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
TXMD,"TherapeuticsMD, Inc. Common Stock",2514,2016-07-18,2026-07-17,76.4384413442982,48273.00047278404,23843186.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
UEIC,Universal Electronics Inc. Common Stock,2514,2016-07-18,2026-07-17,53.81622303053016,215721.49518728256,58794056.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
ULBI,Ultralife Corporation Common Stock,2514,2016-07-18,2026-07-17,56.3619191283005,228735.00344753265,91778246.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
UONE,"Urban One, Inc. Class A Common Stock",2514,2016-07-18,2026-07-17,90.6371099703127,50318.99930000305,22542051.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
USIO,"Usio, Inc. Common Stock",2514,2016-07-18,2026-07-17,58.01019571375963,75871.50046229362,58503507.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
UTSI,UTStarcom Holdings Corp. Ordinary Shares,2514,2016-07-18,2026-07-17,58.27693454772245,9132.00011253357,24115039.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
VANI,"Vivani Medical, Inc. Common Stock (DE)",2514,2016-07-18,2026-07-17,73.62231137904668,217134.0022802353,113830337.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
VGAS,"Verde Clean Fuels, Inc. Class A Common Stock",1201,2021-10-04,2026-07-17,86.60880985238899,24973.500072956085,48113591.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
VS,Versus Systems Inc. Common Stock,2514,2016-07-18,2026-07-17,74.75866392302693,29566.99961423874,7524074.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
VTSI,"VirTra, Inc. Common Stock",2514,2016-07-18,2026-07-17,57.61614934455024,199277.50453948975,35051344.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
VVOS,"Vivos Therapeutics, Inc. Common Stock",1404,2020-12-11,2026-07-17,91.6093640400137,244447.5006937981,5828785.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
WAFU,Wah Fu Education Group Limited Ordinary Shares,1814,2019-04-30,2026-07-17,51.590735467516154,14518.49992275238,6924578.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
WFCF,"Where Food Comes From, Inc. Common Stock",2514,2016-07-18,2026-07-17,80.56259119700755,18861.49964332581,63444485.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
WIMI,WiMi Hologram Cloud Inc. Class B Ordinary Shares,1581,2020-04-01,2026-07-17,72.68103243220897,300325.4976093769,11214883.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
WVVI,"Willamette Valley Vineyards, Inc. Common Stock",2514,2016-07-18,2026-07-17,63.42753900981839,13141.499984264374,13693705.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
YTRA,"Yatra Online, Inc. Ordinary Shares",2406,2016-12-19,2026-07-17,67.09599226401428,91658.89998674393,53430001.0,中波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－中波动
