symbol,mode,signal,entry,exit,days_held,entry_px,exit_px,ret_pct,pnl_eur,reason
EFSC,固定仓位,2022-07-25,2022-07-27,2022-07-28,1,45.38,44.4724,-2.0,-200.0,t3 日内止损
EFSC,固定仓位,2022-08-12,2022-08-16,2022-08-19,3,49.69,48.56,-2.274,-227.41,收盘价低于入场价
EFSC,固定仓位,2022-10-27,2022-10-31,2022-11-03,3,53.47,52.3,-2.188,-218.81,收盘价低于入场价
EFSC,固定仓位,2023-02-03,2023-02-07,2023-02-09,2,55.83,54.7134,-2.0,-200.0,t4 日内止损
EFSC,固定仓位,2023-07-12,2023-07-14,2023-07-21,5,41.85,42.89,2.485,248.51,收盘价低于 SMA5
EFSC,固定仓位,2023-11-29,2023-12-01,2023-12-06,3,41.38,41.0,-0.918,-91.83,收盘价低于入场价
EFSC,固定仓位,2024-02-14,2024-02-16,2024-02-21,2,41.02,40.1996,-2.0,-200.0,t4 日内止损
EFSC,固定仓位,2024-09-13,2024-09-17,2024-09-23,4,52.11,51.67,-0.844,-84.44,收盘价低于入场价
EFSC,固定仓位,2025-01-27,2025-01-29,2025-02-03,3,59.94,58.87,-1.785,-178.51,收盘价低于入场价
EFSC,固定仓位,2025-03-14,2025-03-18,2025-03-21,3,56.45,55.03,-2.516,-251.55,收盘价低于入场价
EFSC,固定仓位,2025-04-23,2025-04-25,2025-04-29,2,51.34,50.3132,-2.0,-200.0,t4 日内止损
EFSC,固定仓位,2025-05-08,2025-05-12,2025-05-16,4,54.5,54.38,-0.22,-22.02,收盘价低于入场价
EFSC,固定仓位,2025-06-06,2025-06-10,2025-06-12,2,54.28,53.08,-2.211,-221.08,t4 日内止损
EFSC,固定仓位,2026-02-02,2026-02-04,2026-02-10,4,59.55,59.22,-0.554,-55.42,收盘价低于入场价
EFSC,固定仓位,2026-05-18,2026-05-20,2026-05-27,4,60.43,60.61,0.298,29.79,收盘价低于 SMA5
EFSC,固定仓位,2026-06-23,2026-06-25,2026-06-30,3,65.52,65.88,0.549,54.95,收盘价低于 SMA5
EFSI,复利,2016-12-06,2016-12-08,2016-12-13,3,25.75,24.51,-4.816,-481.55,收盘价低于入场价
EFSI,复利,2017-01-05,2017-01-09,2017-01-12,3,26.39,25.75,-2.425,-230.84,收盘价低于入场价
EFSI,复利,2017-03-10,2017-03-14,2017-03-17,3,28.5,28.4,-0.351,-32.59,收盘价低于入场价
EFSI,复利,2017-08-17,2017-08-21,2017-08-24,3,29.75,29.12,-2.118,-195.99,收盘价低于入场价
EFSI,复利,2019-08-15,2019-08-19,2019-08-27,6,31.0,29.8,-3.871,-350.67,收盘价低于入场价
EFSI,复利,2020-07-17,2020-07-21,2020-07-27,4,25.95,25.95,0.0,0.0,收盘价低于 SMA5
EFSI,复利,2020-08-18,2020-08-20,2020-08-31,7,26.25,26.1,-0.571,-49.76,收盘价低于入场价
EFSI,复利,2020-12-08,2020-12-10,2020-12-22,8,29.5,29.8,1.017,88.05,收盘价低于 SMA5
EFSI,复利,2021-03-11,2021-03-15,2021-03-16,1,32.0,31.36,-2.0,-174.93,t3 日内止损
EFSI,复利,2021-06-03,2021-06-07,2021-06-17,8,34.5,34.35,-0.435,-37.27,收盘价低于入场价
EFSI,复利,2022-01-11,2022-01-13,2022-01-18,2,35.8,35.084,-2.0,-170.69,t4 日内止损
EFSI,复利,2022-02-18,2022-02-23,2022-03-04,7,35.95,34.95,-2.782,-232.65,收盘价低于入场价
EFSI,复利,2023-05-17,2023-05-19,2023-05-24,3,34.25,32.7,-4.526,-367.98,收盘价低于入场价
EFSI,复利,2024-06-24,2024-06-26,2024-07-01,3,32.9,32.68,-0.669,-51.91,收盘价低于入场价
EFSI,复利,2024-10-25,2024-10-29,2024-10-31,2,33.0,32.34,-2.0,-154.22,t4 日内止损
EFSI,复利,2025-05-07,2025-05-09,2025-05-21,8,31.18,31.6,1.347,101.79,收盘价低于 SMA5
EFSI,复利,2025-10-17,2025-10-21,2025-10-28,5,36.73,37.16,1.171,89.66,收盘价低于 SMA5
EFSI,复利,2026-06-04,2026-06-08,2026-06-15,5,41.51,42.18,1.614,125.07,收盘价低于 SMA5
EFSI,固定仓位,2016-12-06,2016-12-08,2016-12-13,3,25.75,24.51,-4.816,-481.55,收盘价低于入场价
EFSI,固定仓位,2017-01-05,2017-01-09,2017-01-12,3,26.39,25.75,-2.425,-242.52,收盘价低于入场价
EFSI,固定仓位,2017-03-10,2017-03-14,2017-03-17,3,28.5,28.4,-0.351,-35.09,收盘价低于入场价
EFSI,固定仓位,2017-08-17,2017-08-21,2017-08-24,3,29.75,29.12,-2.118,-211.76,收盘价低于入场价
EFSI,固定仓位,2019-08-15,2019-08-19,2019-08-27,6,31.0,29.8,-3.871,-387.1,收盘价低于入场价
EFSI,固定仓位,2020-07-17,2020-07-21,2020-07-27,4,25.95,25.95,0.0,0.0,收盘价低于 SMA5
EFSI,固定仓位,2020-08-18,2020-08-20,2020-08-31,7,26.25,26.1,-0.571,-57.14,收盘价低于入场价
EFSI,固定仓位,2020-12-08,2020-12-10,2020-12-22,8,29.5,29.8,1.017,101.69,收盘价低于 SMA5
EFSI,固定仓位,2021-03-11,2021-03-15,2021-03-16,1,32.0,31.36,-2.0,-200.0,t3 日内止损
EFSI,固定仓位,2021-06-03,2021-06-07,2021-06-17,8,34.5,34.35,-0.435,-43.48,收盘价低于入场价
EFSI,固定仓位,2022-01-11,2022-01-13,2022-01-18,2,35.8,35.084,-2.0,-200.0,t4 日内止损
EFSI,固定仓位,2022-02-18,2022-02-23,2022-03-04,7,35.95,34.95,-2.782,-278.16,收盘价低于入场价
EFSI,固定仓位,2023-05-17,2023-05-19,2023-05-24,3,34.25,32.7,-4.526,-452.55,收盘价低于入场价
EFSI,固定仓位,2024-06-24,2024-06-26,2024-07-01,3,32.9,32.68,-0.669,-66.87,收盘价低于入场价
EFSI,固定仓位,2024-10-25,2024-10-29,2024-10-31,2,33.0,32.34,-2.0,-200.0,t4 日内止损
EFSI,固定仓位,2025-05-07,2025-05-09,2025-05-21,8,31.18,31.6,1.347,134.7,收盘价低于 SMA5
EFSI,固定仓位,2025-10-17,2025-10-21,2025-10-28,5,36.73,37.16,1.171,117.07,收盘价低于 SMA5
EFSI,固定仓位,2026-06-04,2026-06-08,2026-06-15,5,41.51,42.18,1.614,161.41,收盘价低于 SMA5
EGAN,复利,2016-11-25,2016-11-29,2016-11-30,1,2.35,2.303,-2.0,-200.0,t3 日内止损
EGAN,复利,2016-12-07,2016-12-09,2016-12-12,1,2.2,2.156,-2.0,-196.0,t3 日内止损
EGAN,复利,2016-12-22,2016-12-27,2016-12-28,1,2.2,2.156,-2.0,-192.08,t3 日内止损
EGAN,复利,2017-01-12,2017-01-17,2017-01-18,1,2.15,2.107,-2.0,-188.24,t3 日内止损
EGAN,复利,2017-01-24,2017-01-26,2017-01-27,1,2.25,2.205,-2.0,-184.47,t3 日内止损
EGAN,复利,2017-02-15,2017-02-17,2017-02-21,1,2.1,2.05,-2.381,-215.22,t3 日内止损
EGAN,复利,2017-12-13,2017-12-15,2017-12-18,1,4.7,4.606,-2.0,-176.48,t3 日内止损
EGAN,复利,2018-02-21,2018-02-23,2018-02-27,2,7.8,7.644,-2.0,-172.95,t4 日内止损
EGAN,复利,2018-03-23,2018-03-27,2018-03-28,1,7.95,7.791,-2.0,-169.49,t3 日内止损
EGAN,复利,2018-04-10,2018-04-12,2018-04-13,1,9.0,8.82,-2.0,-166.1,t3 日内止损
EGAN,复利,2018-05-03,2018-05-07,2018-05-18,9,9.15,10.3,12.568,1022.93,收盘价低于 SMA5
EGAN,复利,2018-05-21,2018-05-23,2018-06-11,12,11.4,12.7,11.404,1044.78,收盘价低于 SMA5
EGAN,复利,2018-07-19,2018-07-23,2018-07-24,1,14.75,14.455,-2.0,-204.13,t3 日内止损
EGAN,复利,2018-09-13,2018-09-17,2018-09-19,2,7.6,7.448,-2.0,-200.05,t4 日内止损
EGAN,复利,2018-11-26,2018-11-28,2018-11-29,1,7.47,7.3206,-2.0,-196.05,t3 日内止损
EGAN,复利,2019-06-17,2019-06-19,2019-06-21,2,8.78,8.6044,-2.0,-192.13,t4 日内止损
EGAN,复利,2019-09-19,2019-09-23,2019-09-26,3,8.23,8.18,-0.608,-57.19,收盘价低于入场价
EGAN,复利,2019-11-01,2019-11-05,2019-11-06,1,8.08,7.9184,-2.0,-187.14,t3 日内止损
EGAN,复利,2020-02-06,2020-02-10,2020-02-11,1,10.03,9.8294,-2.0,-183.4,t3 日内止损
EGAN,复利,2020-02-19,2020-02-21,2020-02-24,1,10.17,9.79,-3.736,-335.78,t3 日内止损
EGAN,复利,2020-03-20,2020-03-24,2020-04-01,6,6.45,7.05,9.302,804.73,收盘价低于 SMA5
EGAN,复利,2020-09-11,2020-09-15,2020-09-17,2,14.23,13.9454,-2.0,-189.11,t4 日内止损
EGAN,复利,2020-09-25,2020-09-29,2020-10-02,3,13.86,13.89,0.216,20.06,收盘价低于 SMA5
EGAN,复利,2021-02-09,2021-02-11,2021-02-12,1,13.09,12.8282,-2.0,-185.73,t3 日内止损
EGAN,复利,2021-03-31,2021-04-05,2021-04-06,1,9.74,9.5452,-2.0,-182.01,t3 日内止损
EGAN,复利,2021-07-08,2021-07-12,2021-07-13,1,11.13,10.9074,-2.0,-178.37,t3 日内止损
EGAN,复利,2021-12-02,2021-12-06,2021-12-09,3,10.4,10.36,-0.385,-33.62,收盘价低于入场价
EGAN,复利,2022-06-02,2022-06-06,2022-06-09,3,9.15,9.07,-0.874,-76.12,收盘价低于入场价
EGAN,复利,2022-12-12,2022-12-14,2022-12-15,1,8.89,8.7122,-2.0,-172.61,t3 日内止损
EGAN,复利,2023-01-09,2023-01-11,2023-01-23,7,9.74,9.3,-4.517,-382.09,收盘价低于入场价
EGAN,复利,2023-07-26,2023-07-28,2023-08-03,4,7.17,7.19,0.279,22.53,收盘价低于 SMA5
EGAN,复利,2023-10-05,2023-10-09,2023-10-11,2,6.42,6.2916,-2.0,-161.97,t4 日内止损
EGAN,复利,2024-05-16,2024-05-20,2024-05-22,2,6.31,6.1838,-2.0,-158.73,t4 日内止损
EGAN,复利,2024-07-12,2024-07-16,2024-07-22,4,7.02,7.04,0.285,22.16,收盘价低于 SMA5
EGAN,复利,2024-07-24,2024-07-26,2024-07-29,1,7.51,7.3598,-2.0,-156.0,t3 日内止损
EGAN,复利,2024-08-06,2024-08-08,2024-08-22,10,6.6,7.36,11.515,880.21,收盘价低于 SMA5
EGAN,复利,2024-11-21,2024-11-25,2024-11-26,1,5.34,5.2332,-2.0,-170.48,t3 日内止损
EGAN,复利,2025-02-04,2025-02-06,2025-02-07,1,6.43,6.3014,-2.0,-167.07,t3 日内止损
EGAN,复利,2025-03-04,2025-03-06,2025-03-07,1,4.91,4.8118,-2.0,-163.73,t3 日内止损
EGAN,复利,2025-04-07,2025-04-09,2025-04-10,1,4.93,4.8314,-2.0,-160.46,t3 日内止损
EGAN,复利,2025-05-06,2025-05-08,2025-05-09,1,5.22,5.1,-2.299,-180.74,t3 日内止损
EGAN,复利,2025-06-10,2025-06-12,2025-06-13,1,6.11,5.9878,-2.0,-153.63,t3 日内止损
EGAN,复利,2025-06-18,2025-06-23,2025-06-27,4,6.26,6.21,-0.799,-60.13,收盘价低于入场价
EGAN,复利,2025-07-14,2025-07-16,2025-07-18,2,6.53,6.3994,-2.0,-149.36,t4 日内止损
EGAN,复利,2025-07-21,2025-07-23,2025-07-24,1,6.57,6.4386,-2.0,-146.37,t3 日内止损
EGAN,复利,2025-10-02,2025-10-06,2025-10-17,9,10.48,13.52,29.008,2080.47,收盘价低于 SMA5
EGAN,复利,2026-01-08,2026-01-12,2026-01-14,2,11.38,11.1524,-2.0,-185.05,t4 日内止损
EGAN,复利,2026-04-15,2026-04-17,2026-04-21,2,8.13,7.9674,-2.0,-181.35,t4 日内止损
EGAN,复利,2026-04-24,2026-04-28,2026-04-29,1,7.58,7.4284,-2.0,-177.72,t3 日内止损
EGAN,复利,2026-05-01,2026-05-05,2026-05-06,1,7.89,7.7322,-2.0,-174.17,t3 日内止损
EGAN,复利,2026-05-29,2026-06-02,2026-06-03,1,7.74,7.5852,-2.0,-170.69,t3 日内止损
EGAN,固定仓位,2016-11-25,2016-11-29,2016-11-30,1,2.35,2.303,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2016-12-07,2016-12-09,2016-12-12,1,2.2,2.156,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2016-12-22,2016-12-27,2016-12-28,1,2.2,2.156,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2017-01-12,2017-01-17,2017-01-18,1,2.15,2.107,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2017-01-24,2017-01-26,2017-01-27,1,2.25,2.205,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2017-02-15,2017-02-17,2017-02-21,1,2.1,2.05,-2.381,-238.1,t3 日内止损
EGAN,固定仓位,2017-12-13,2017-12-15,2017-12-18,1,4.7,4.606,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2018-02-21,2018-02-23,2018-02-27,2,7.8,7.644,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2018-03-23,2018-03-27,2018-03-28,1,7.95,7.791,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2018-04-10,2018-04-12,2018-04-13,1,9.0,8.82,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2018-05-03,2018-05-07,2018-05-18,9,9.15,10.3,12.568,1256.83,收盘价低于 SMA5
EGAN,固定仓位,2018-05-21,2018-05-23,2018-06-11,12,11.4,12.7,11.404,1140.35,收盘价低于 SMA5
EGAN,固定仓位,2018-07-19,2018-07-23,2018-07-24,1,14.75,14.455,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2018-09-13,2018-09-17,2018-09-19,2,7.6,7.448,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2018-11-26,2018-11-28,2018-11-29,1,7.47,7.3206,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2019-06-17,2019-06-19,2019-06-21,2,8.78,8.6044,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2019-09-19,2019-09-23,2019-09-26,3,8.23,8.18,-0.608,-60.75,收盘价低于入场价
EGAN,固定仓位,2019-11-01,2019-11-05,2019-11-06,1,8.08,7.9184,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2020-02-06,2020-02-10,2020-02-11,1,10.03,9.8294,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2020-02-19,2020-02-21,2020-02-24,1,10.17,9.79,-3.736,-373.65,t3 日内止损
EGAN,固定仓位,2020-03-20,2020-03-24,2020-04-01,6,6.45,7.05,9.302,930.23,收盘价低于 SMA5
EGAN,固定仓位,2020-09-11,2020-09-15,2020-09-17,2,14.23,13.9454,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2020-09-25,2020-09-29,2020-10-02,3,13.86,13.89,0.216,21.65,收盘价低于 SMA5
EGAN,固定仓位,2021-02-09,2021-02-11,2021-02-12,1,13.09,12.8282,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2021-03-31,2021-04-05,2021-04-06,1,9.74,9.5452,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2021-07-08,2021-07-12,2021-07-13,1,11.13,10.9074,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2021-12-02,2021-12-06,2021-12-09,3,10.4,10.36,-0.385,-38.46,收盘价低于入场价
EGAN,固定仓位,2022-06-02,2022-06-06,2022-06-09,3,9.15,9.07,-0.874,-87.43,收盘价低于入场价
EGAN,固定仓位,2022-12-12,2022-12-14,2022-12-15,1,8.89,8.7122,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2023-01-09,2023-01-11,2023-01-23,7,9.74,9.3,-4.517,-451.74,收盘价低于入场价
EGAN,固定仓位,2023-07-26,2023-07-28,2023-08-03,4,7.17,7.19,0.279,27.89,收盘价低于 SMA5
EGAN,固定仓位,2023-10-05,2023-10-09,2023-10-11,2,6.42,6.2916,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2024-05-16,2024-05-20,2024-05-22,2,6.31,6.1838,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2024-07-12,2024-07-16,2024-07-22,4,7.02,7.04,0.285,28.49,收盘价低于 SMA5
EGAN,固定仓位,2024-07-24,2024-07-26,2024-07-29,1,7.51,7.3598,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2024-08-06,2024-08-08,2024-08-22,10,6.6,7.36,11.515,1151.52,收盘价低于 SMA5
EGAN,固定仓位,2024-11-21,2024-11-25,2024-11-26,1,5.34,5.2332,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2025-02-04,2025-02-06,2025-02-07,1,6.43,6.3014,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2025-03-04,2025-03-06,2025-03-07,1,4.91,4.8118,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2025-04-07,2025-04-09,2025-04-10,1,4.93,4.8314,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2025-05-06,2025-05-08,2025-05-09,1,5.22,5.1,-2.299,-229.88,t3 日内止损
EGAN,固定仓位,2025-06-10,2025-06-12,2025-06-13,1,6.11,5.9878,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2025-06-18,2025-06-23,2025-06-27,4,6.26,6.21,-0.799,-79.87,收盘价低于入场价
EGAN,固定仓位,2025-07-14,2025-07-16,2025-07-18,2,6.53,6.3994,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2025-07-21,2025-07-23,2025-07-24,1,6.57,6.4386,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2025-10-02,2025-10-06,2025-10-17,9,10.48,13.52,29.008,2900.76,收盘价低于 SMA5
EGAN,固定仓位,2026-01-08,2026-01-12,2026-01-14,2,11.38,11.1524,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2026-04-15,2026-04-17,2026-04-21,2,8.13,7.9674,-2.0,-200.0,t4 日内止损
EGAN,固定仓位,2026-04-24,2026-04-28,2026-04-29,1,7.58,7.4284,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2026-05-01,2026-05-05,2026-05-06,1,7.89,7.7322,-2.0,-200.0,t3 日内止损
EGAN,固定仓位,2026-05-29,2026-06-02,2026-06-03,1,7.74,7.5852,-2.0,-200.0,t3 日内止损
EGBN,复利,2016-11-07,2016-11-09,2016-11-15,4,51.2,53.75,4.98,498.05,收盘价低于 SMA5
EGBN,复利,2016-11-18,2016-11-22,2016-11-28,3,56.5,56.9,0.708,74.32,收盘价低于 SMA5
EGBN,复利,2016-12-07,2016-12-09,2016-12-12,1,64.6,63.308,-2.0,-211.45,t3 日内止损
EGBN,复利,2016-12-20,2016-12-22,2016-12-27,2,63.3,62.034,-2.0,-207.22,t4 日内止损
EGBN,复利,2017-01-10,2017-01-12,2017-01-17,2,60.25,59.045,-2.0,-203.07,t4 日内止损
EGBN,复利,2017-04-20,2017-04-24,2017-04-27,3,60.7,60.6,-0.165,-16.39,收盘价低于入场价
EGBN,复利,2017-06-28,2017-06-30,2017-07-06,3,63.3,63.25,-0.079,-7.85,收盘价低于入场价
EGBN,复利,2017-09-11,2017-09-13,2017-09-19,4,63.9,63.5,-0.626,-62.14,收盘价低于入场价
EGBN,复利,2018-10-25,2018-10-29,2018-11-02,4,49.55,49.39,-0.323,-31.85,收盘价低于入场价
EGBN,复利,2019-01-04,2019-01-08,2019-01-31,16,50.49,54.88,8.695,854.91,收盘价低于 SMA5
EGBN,复利,2019-02-11,2019-02-13,2019-02-26,8,55.82,58.69,5.142,549.49,收盘价低于 SMA5
EGBN,复利,2019-04-04,2019-04-08,2019-04-10,2,53.35,52.283,-2.0,-224.74,t4 日内止损
EGBN,复利,2019-04-12,2019-04-16,2019-04-18,2,55.2,53.27,-3.496,-385.02,t4 日内止损
EGBN,复利,2019-05-03,2019-05-07,2019-05-13,4,56.37,55.35,-1.809,-192.29,收盘价低于入场价
EGBN,复利,2019-09-09,2019-09-11,2019-09-18,5,43.79,44.95,2.649,276.42,收盘价低于 SMA5
EGBN,复利,2019-09-25,2019-09-27,2019-10-01,2,44.83,43.9334,-2.0,-214.22,t4 日内止损
EGBN,复利,2020-04-24,2020-04-28,2020-04-30,2,35.79,35.0742,-2.0,-209.94,t4 日内止损
EGBN,复利,2020-06-12,2020-06-16,2020-06-17,1,34.05,33.369,-2.0,-205.74,t3 日内止损
EGBN,复利,2020-08-05,2020-08-07,2020-08-13,4,31.41,31.65,0.764,77.03,收盘价低于 SMA5
EGBN,复利,2020-10-06,2020-10-08,2020-10-13,3,30.38,29.4,-3.226,-327.69,收盘价低于入场价
EGBN,复利,2020-11-13,2020-11-17,2020-11-19,2,37.64,36.83,-2.152,-211.55,t4 日内止损
EGBN,复利,2020-12-02,2020-12-04,2020-12-07,1,40.04,39.2392,-2.0,-192.38,t3 日内止损
EGBN,复利,2020-12-31,2021-01-05,2021-01-13,6,41.51,44.94,8.263,778.93,收盘价低于 SMA5
EGBN,复利,2021-02-02,2021-02-04,2021-02-05,1,45.36,44.4528,-2.0,-204.11,t3 日内止损
EGBN,复利,2021-02-08,2021-02-10,2021-02-11,1,46.86,45.9228,-2.0,-200.03,t3 日内止损
EGBN,复利,2021-03-05,2021-03-09,2021-03-16,5,53.13,54.55,2.673,261.96,收盘价低于 SMA5
EGBN,复利,2021-03-30,2021-04-01,2021-04-07,3,54.12,53.98,-0.259,-26.03,收盘价低于入场价
EGBN,复利,2021-05-26,2021-05-28,2021-06-09,7,57.14,57.84,1.225,122.96,收盘价低于 SMA5
EGBN,复利,2021-08-06,2021-08-10,2021-08-13,3,58.32,57.63,-1.183,-120.21,收盘价低于入场价
EGBN,复利,2022-03-25,2022-03-29,2022-03-30,1,59.21,58.0258,-2.0,-200.8,t3 日内止损
EGBN,复利,2022-07-25,2022-07-27,2022-07-28,1,48.26,47.2948,-2.0,-196.79,t3 日内止损
EGBN,复利,2022-08-11,2022-08-15,2022-08-22,5,49.93,49.28,-1.302,-125.53,收盘价低于入场价
EGBN,复利,2023-03-24,2023-03-28,2023-03-29,1,34.56,33.8688,-2.0,-190.34,t3 日内止损
EGBN,复利,2023-05-15,2023-05-17,2023-05-26,7,18.41,20.29,10.212,952.43,收盘价低于 SMA5
EGBN,复利,2023-07-07,2023-07-11,2023-08-01,15,22.12,27.6,24.774,2546.54,收盘价低于 SMA5
EGBN,复利,2023-11-15,2023-11-17,2023-11-21,2,24.28,23.7944,-2.0,-256.51,t4 日内止损
EGBN,复利,2023-11-29,2023-12-01,2023-12-06,3,25.66,25.56,-0.39,-48.98,收盘价低于入场价
EGBN,复利,2023-12-07,2023-12-11,2023-12-20,7,26.56,30.1,13.328,1668.73,收盘价低于 SMA5
EGBN,复利,2024-01-19,2024-01-23,2024-01-25,2,27.42,26.8716,-2.0,-283.78,t4 日内止损
EGBN,复利,2024-02-14,2024-02-16,2024-02-21,2,24.45,23.961,-2.0,-278.1,t4 日内止损
EGBN,复利,2024-03-05,2024-03-07,2024-03-12,3,23.49,23.08,-1.745,-237.85,收盘价低于入场价
EGBN,复利,2024-05-30,2024-06-03,2024-06-04,1,17.88,17.5224,-2.0,-267.78,t3 日内止损
EGBN,复利,2024-08-13,2024-08-15,2024-08-20,3,19.81,19.87,0.303,39.74,收盘价低于 SMA5
EGBN,复利,2024-09-18,2024-09-20,2024-09-23,1,22.91,22.4518,-2.0,-263.22,t3 日内止损
EGBN,复利,2024-11-05,2024-11-07,2024-11-14,5,28.17,28.67,1.775,228.93,收盘价低于 SMA5
EGBN,复利,2024-11-22,2024-11-26,2024-12-03,4,29.48,29.21,-0.916,-120.23,收盘价低于入场价
EGBN,复利,2025-03-14,2025-03-18,2025-03-21,3,21.76,21.37,-1.792,-233.11,收盘价低于入场价
EGBN,复利,2025-04-14,2025-04-16,2025-04-24,5,20.1,18.78,-6.567,-838.86,收盘价低于入场价
EGBN,复利,2025-05-08,2025-05-12,2025-05-15,3,19.25,19.12,-0.675,-80.6,收盘价低于入场价
EGBN,复利,2025-06-09,2025-06-11,2025-06-12,1,18.63,18.2574,-2.0,-237.08,t3 日内止损
EGBN,复利,2025-08-08,2025-08-12,2025-08-20,6,17.52,18.24,4.11,477.41,收盘价低于 SMA5
EGBN,复利,2026-07-09,2026-07-13,2026-07-17,4,26.89,27.39,1.859,224.89,数据结束强制平仓
EGBN,固定仓位,2016-11-07,2016-11-09,2016-11-15,4,51.2,53.75,4.98,498.05,收盘价低于 SMA5
EGBN,固定仓位,2016-11-18,2016-11-22,2016-11-28,3,56.5,56.9,0.708,70.8,收盘价低于 SMA5
EGBN,固定仓位,2016-12-07,2016-12-09,2016-12-12,1,64.6,63.308,-2.0,-200.0,t3 日内止损
EGBN,固定仓位,2016-12-20,2016-12-22,2016-12-27,2,63.3,62.034,-2.0,-200.0,t4 日内止损
EGBN,固定仓位,2017-01-10,2017-01-12,2017-01-17,2,60.25,59.045,-2.0,-200.0,t4 日内止损
EGBN,固定仓位,2017-04-20,2017-04-24,2017-04-27,3,60.7,60.6,-0.165,-16.47,收盘价低于入场价
EGBN,固定仓位,2017-06-28,2017-06-30,2017-07-06,3,63.3,63.25,-0.079,-7.9,收盘价低于入场价
EGBN,固定仓位,2017-09-11,2017-09-13,2017-09-19,4,63.9,63.5,-0.626,-62.6,收盘价低于入场价
EGBN,固定仓位,2018-10-25,2018-10-29,2018-11-02,4,49.55,49.39,-0.323,-32.29,收盘价低于入场价
EGBN,固定仓位,2019-01-04,2019-01-08,2019-01-31,16,50.49,54.88,8.695,869.48,收盘价低于 SMA5
EGBN,固定仓位,2019-02-11,2019-02-13,2019-02-26,8,55.82,58.69,5.142,514.15,收盘价低于 SMA5
EGBN,固定仓位,2019-04-04,2019-04-08,2019-04-10,2,53.35,52.283,-2.0,-200.0,t4 日内止损
EGBN,固定仓位,2019-04-12,2019-04-16,2019-04-18,2,55.2,53.27,-3.496,-349.64,t4 日内止损
EGBN,固定仓位,2019-05-03,2019-05-07,2019-05-13,4,56.37,55.35,-1.809,-180.95,收盘价低于入场价
EGBN,固定仓位,2019-09-09,2019-09-11,2019-09-18,5,43.79,44.95,2.649,264.9,收盘价低于 SMA5
EGBN,固定仓位,2019-09-25,2019-09-27,2019-10-01,2,44.83,43.9334,-2.0,-200.0,t4 日内止损
EGBN,固定仓位,2020-04-24,2020-04-28,2020-04-30,2,35.79,35.0742,-2.0,-200.0,t4 日内止损
EGBN,固定仓位,2020-06-12,2020-06-16,2020-06-17,1,34.05,33.369,-2.0,-200.0,t3 日内止损
EGBN,固定仓位,2020-08-05,2020-08-07,2020-08-13,4,31.41,31.65,0.764,76.41,收盘价低于 SMA5
EGBN,固定仓位,2020-10-06,2020-10-08,2020-10-13,3,30.38,29.4,-3.226,-322.58,收盘价低于入场价
EGBN,固定仓位,2020-11-13,2020-11-17,2020-11-19,2,37.64,36.83,-2.152,-215.2,t4 日内止损
EGBN,固定仓位,2020-12-02,2020-12-04,2020-12-07,1,40.04,39.2392,-2.0,-200.0,t3 日内止损
EGBN,固定仓位,2020-12-31,2021-01-05,2021-01-13,6,41.51,44.94,8.263,826.31,收盘价低于 SMA5
EGBN,固定仓位,2021-02-02,2021-02-04,2021-02-05,1,45.36,44.4528,-2.0,-200.0,t3 日内止损
EGBN,固定仓位,2021-02-08,2021-02-10,2021-02-11,1,46.86,45.9228,-2.0,-200.0,t3 日内止损
EGBN,固定仓位,2021-03-05,2021-03-09,2021-03-16,5,53.13,54.55,2.673,267.27,收盘价低于 SMA5
EGBN,固定仓位,2021-03-30,2021-04-01,2021-04-07,3,54.12,53.98,-0.259,-25.87,收盘价低于入场价
